GEOID,medrnt12,medrnt12_moe
060014427003,2121.06,NA
060014428001,1613.3200000000002,200.34
060014429001,1621.8000000000002,408.1
060014429002,1473.4,83.74000000000001
060014429003,1578.3400000000001,299.98
060014429004,2121.06,NA
060014430011,1671.6200000000001,340.26
060014430021,1304.8600000000001,622.22
060014430022,1845.46,387.96000000000004
060014430023,1876.2,465.34000000000003
060014431021,2097.7400000000002,518.34
060014431022,2121.06,NA
060014431023,2121.06,NA
060014431024,2121.06,NA
060014431031,NA,NA
060014431032,2121.06,NA
060014431041,2121.06,NA
060014431042,1735.22,204.58
060014431043,1467.04,107.06
060014431051,2121.06,NA
060014431052,2121.06,NA
060014432001,2121.06,NA
060014432002,NA,NA
060014433011,NA,NA
060014433012,1767.02,436.72
060014433211,1803.0600000000002,130.38
060014433212,1521.1000000000001,172.78
060014433221,2121.06,NA
060014433222,2121.06,NA
060014441001,1820.02,77.38000000000001
060014441002,2121.06,NA
060014441003,2121.06,NA
060014441004,456.86,90.10000000000001
060014442001,2121.06,NA
060014442002,2121.06,NA
060014442003,1525.3400000000001,124.02000000000001
060014443011,1290.02,131.44
060014443012,1220.0600000000002,215.18
060014443021,1283.66,65.72
060014443022,1815.7800000000002,294.68
060014444001,1604.8400000000001,761.08
060014444002,1659.96,139.92000000000002
060014444003,1290.02,125.08000000000001
060014445001,1319.7,907.36
060014445002,1175.54,885.1
060014445003,1534.88,227.9
060014445004,1732.0400000000002,117.66000000000001
060014446011,2121.06,NA
060014446012,1649.3600000000001,746.24
060014446021,1799.88,67.84
060014446022,1883.6200000000001,74.2
060014501011,2086.08,132.5
060014501021,2121.06,NA
060014501022,NA,NA
060014501023,1817.9,146.28
060014502001,1803.0600000000002,51.940000000000005
060014502002,1707.66,115.54
060014502003,1834.8600000000001,115.54
060014503001,1951.46,954
060014503002,1861.3600000000001,113.42
060014504001,2121.06,NA
060014504002,2121.06,NA
060014504003,1403.44,811.96
060014505011,2072.3,492.90000000000003
060014505012,1573.0400000000002,237.44
060014505021,NA,NA
060014505022,1932.38,204.58
060014506011,1529.5800000000002,632.82
060014506012,1868.7800000000002,482.3
060014506021,1834.8600000000001,114.48
060014506022,2121.06,NA
060014506023,2121.06,NA
060014506024,NA,NA
060014506025,1435.24,107.06
060014506031,2121.06,NA
060014506032,NA,NA
060014506033,2121.06,NA
060014506034,2121.06,NA
060014506041,2121.06,NA
060014506042,1459.6200000000001,255.46
060014506043,2121.06,NA
060014506044,NA,NA
060014506051,1839.1000000000001,152.64000000000001
060014506052,2121.06,NA
060014506053,1590,1154.3400000000001
060014506061,2121.06,NA
060014506062,2121.06,NA
060014506063,1832.74,126.14
060014506071,1526.4,257.58000000000004
060014506072,1364.22,119.78
060014507011,1555.02,166.42000000000002
060014507012,NA,NA
060014507013,1926.0200000000002,260.76
060014507014,2121.06,NA
060014507411,1787.16,159
060014507412,1264.5800000000002,332.84000000000003
060014507413,2121.06,NA
060014507421,1560.3200000000002,355.1
060014507422,2121.06,NA
060014507423,2121.06,NA
060014507431,1944.0400000000002,154.76000000000002
060014507432,1646.18,118.72
060014507441,1450.0800000000002,198.22
060014507442,2121.06,NA
060014507451,1794.5800000000002,106
060014507452,2087.1400000000003,286.2
060014507461,2121.06,NA
060014507462,2121.06,NA
060014507501,1509.44,826.8000000000001
060014507511,2121.06,NA
060014507521,2121.06,NA
060014511011,1976.9,885.1
060014511012,2121.06,NA
060014511013,1325,326.48
060014511014,NA,NA
060014511015,NA,NA
060014511021,2121.06,NA
060014511022,2121.06,NA
060014512011,1400.26,144.16
060014512012,1544.42,284.08000000000004
060014512013,1526.4,112.36
060014512021,1992.8000000000002,720.8000000000001
060014512022,2121.06,NA
060014512023,2121.06,NA
060014513001,2121.06,NA
060014513002,2121.06,NA
060014513003,1374.8200000000002,161.12
060014514011,1506.26,151.58
060014514012,2121.06,NA
060014514013,1208.4,46.64
060014514031,1273.0600000000002,461.1
060014514032,1296.38,691.12
060014514041,1691.76,663.5600000000001
060014514042,1587.88,320.12
060014514043,1188.26,133.56
060014515011,1072.72,328.6
060014515012,2121.06,NA
060014515031,1141.6200000000001,250.16000000000003
060014515032,1298.5,532.12
060014515033,1287.9,1733.1000000000001
060014515034,440.96000000000004,169.60000000000002
060014515041,2121.06,NA
060014515051,2121.06,NA
060014515052,2121.06,NA
060014515061,1561.38,164.3
060014515062,1525.3400000000001,135.68
060014516011,1709.78,203.52
060014516012,1272,636
060014516021,1328.18,147.34
060014516022,1446.9,1007
060014516023,1275.18,1887.8600000000001
060014516024,2121.06,NA
060014517011,2121.06,NA
060014517012,2121.06,NA
060014517013,1850.76,170.66
060014517031,2121.06,NA
060014517032,1565.6200000000001,851.1800000000001
060014517041,1046.22,124.02000000000001
060014517042,2121.06,NA
060014517043,1243.38,60.42
060019819001,1590,416.58000000000004
060019820001,NA,NA
060019832001,2121.06,NA
060019900000,NA,NA
060030100001,790.76,46.64
060030100002,954,972.0200000000001
060050001011,NA,NA
060050001012,1281.54,237.44
060050001013,NA,NA
060050001014,NA,NA
060050001021,1142.68,227.9
060050001022,1076.96,326.48
060050002001,1159.64,235.32000000000002
060050002002,470.64000000000004,821.5
060050002003,923.26,1009.12
060050002004,511.98,681.58
060050002005,1204.16,313.76
060050003011,919.0200000000001,362.52000000000004
060050003012,737.76,1610.14
060050003031,1182.96,104.94000000000001
060050003032,1308.04,210.94
060050003041,1228.54,147.34
060050003042,1429.94,210.94
060050004011,1221.1200000000001,404.92
060050004012,875.5600000000001,95.4
060050004013,1180.8400000000001,225.78
060050004014,868.1400000000001,416.58000000000004
060050004021,1252.92,137.8
060050004022,NA,NA
060050004023,104.94000000000001,NA
060050004024,NA,NA
060050005001,889.34,758.96
060050005002,624.34,516.22
060050005003,909.48,254.4
060070001021,987.9200000000001,94.34
060070001022,1397.0800000000002,191.86
060070001023,1203.1000000000001,119.78
060070001031,1471.28,134.62
060070001041,889.34,368.88
060070001042,949.76,65.72
060070001043,904.1800000000001,851.1800000000001
060070002011,1019.72,223.66000000000003
060070002012,577.7,1078.02
060070002013,1457.5,719.74
060070002014,762.14,42.400000000000006
060070002021,803.48,122.96000000000001
060070002022,824.6800000000001,147.34
060070002023,863.9000000000001,96.46000000000001
060070002024,827.86,32.86
060070003001,869.2,114.48
060070003002,1018.6600000000001,40.28
060070003003,736.7,719.74
060070003004,840.58,101.76
060070004011,1168.1200000000001,132.5
060070004021,1696,1566.68
060070004022,1300.6200000000001,380.54
060070004023,1343.02,228.96
060070004024,1465.98,708.08
060070005011,763.2,85.86
060070005012,1657.8400000000001,963.5400000000001
060070005013,NA,NA
060070005014,1037.74,178.08
060070005021,1304.8600000000001,813.0200000000001
060070005022,892.5200000000001,100.7
060070005023,829.98,130.38
060070005024,904.1800000000001,55.120000000000005
060070006011,1505.2,740.94
060070006012,1329.24,951.88
060070006013,1080.14,188.68
060070006031,1189.3200000000002,223.66000000000003
060070006032,815.14,187.62
060070006033,NA,NA
060070006034,916.9000000000001,464.28000000000003
060070006041,797.12,75.26
060070006042,692.1800000000001,75.26
060070006043,956.12,107.06
060070006044,779.1,137.8
060070006045,943.4000000000001,334.96000000000004
060070007001,860.72,107.06
060070007002,1060,153.70000000000002
060070007003,1084.38,630.7
060070007004,902.0600000000001,153.70000000000002
060070008001,NA,NA
060070008002,1268.8200000000002,532.12
060070008003,1263.52,144.16
060070008004,962.48,256.52000000000004
060070008005,1411.92,290.44
060070008006,NA,NA
060070009011,1423.5800000000002,562.86
060070009031,1026.0800000000002,60.42
060070009032,904.1800000000001,34.980000000000004
060070009033,1028.2,64.66
060070009034,894.6400000000001,127.2
060070009041,1309.1000000000001,101.76
060070009042,1504.14,170.66
060070009043,682.64,645.5400000000001
060070010001,1004.88,276.66
060070010002,1141.6200000000001,221.54000000000002
060070010003,911.6,446.26000000000005
060070010004,981.5600000000001,263.94
060070010005,1011.24,241.68
060070010006,836.34,227.9
060070011001,1392.8400000000001,124.02000000000001
060070011002,1004.88,348.74
060070011003,636,190.8
060070011004,1545.48,599.96
060070011005,1228.54,478.06
060070012001,683.7,103.88000000000001
060070012002,1072.72,140.98000000000002
060070012003,1151.16,331.78000000000003
060070012004,1023.96,92.22
060070013001,728.22,206.70000000000002
060070013002,951.88,181.26000000000002
060070013003,828.9200000000001,93.28
060070013004,749.4200000000001,62.540000000000006
060070014001,1209.46,945.5200000000001
060070014002,760.02,1199.92
060070014003,1001.7,144.16
060070014004,1092.8600000000001,1180.8400000000001
060070015001,961.4200000000001,308.46000000000004
060070015002,956.12,289.38
060070015003,1070.6000000000001,650.84
060070015004,829.98,1023.96
060070015005,NA,NA
060070016001,NA,NA
060070016002,835.2800000000001,770.62
060070016003,NA,NA
060070016004,1611.2,1116.18
060070017021,1296.38,283.02000000000004
060070017022,1004.88,77.38000000000001
060070017023,994.2800000000001,481.24
060070017024,623.2800000000001,262.88
060070017031,976.2600000000001,772.74
060070017032,1040.92,283.02000000000004
060070017041,NA,NA
060070017042,NA,NA
060070017043,909.48,156.88
060070018001,797.12,246.98000000000002
060070018002,763.2,262.88
060070018003,806.6600000000001,518.34
060070018004,664.62,156.88
060070018005,2121.06,NA
060070019001,810.9000000000001,258.64
060070019002,909.48,336.02000000000004
060070019003,856.48,374.18
060070019004,1204.16,490.78000000000003
060070020001,1864.5400000000002,168.54000000000002
060070020002,NA,NA
060070020003,1113,192.92000000000002
060070020004,1026.0800000000002,42.400000000000006
060070020005,879.8000000000001,64.66
060070020006,903.12,201.4
060070021001,715.5,243.8
060070021002,633.88,389.02000000000004
060070021003,945.5200000000001,572.4
060070021004,1314.4,929.62
060070021005,793.94,60.42
060070022001,766.38,185.5
060070022002,785.46,359.34000000000003
060070022003,878.74,167.48000000000002
060070022004,623.2800000000001,152.64000000000001
060070023001,NA,NA
060070023002,NA,NA
060070023003,1022.9000000000001,85.86
060070023004,920.08,303.16
060070023005,1357.8600000000001,1351.5
060070024001,654.02,231.08
060070024002,594.6600000000001,153.70000000000002
060070024003,1429.94,174.9
060070024004,1029.26,185.5
060070024005,608.44,10.600000000000001
060070025001,825.74,328.6
060070025002,709.14,349.8
060070025003,760.02,41.34
060070025004,871.32,295.74
060070026011,NA,NA
060070026012,1071.66,562.86
060070026013,1014.4200000000001,186.56
060070026021,1618.6200000000001,1936.6200000000001
060070026022,1116.18,521.52
060070026023,NA,NA
060070027001,1178.72,628.58
060070027002,757.9000000000001,217.3
060070027003,NA,NA
060070027004,747.3000000000001,421.88
060070027005,684.76,462.16
060070027006,1628.16,2004.46
060070028001,668.86,102.82000000000001
060070028002,634.94,41.34
060070028003,694.3000000000001,58.300000000000004
060070028004,807.72,333.90000000000003
060070028005,947.6400000000001,206.70000000000002
060070029001,1011.24,81.62
060070029002,958.24,102.82000000000001
060070030011,990.0400000000001,48.760000000000005
060070030012,857.5400000000001,216.24
060070030013,1259.28,1167.06
060070030014,479.12,398.56
060070030021,561.8000000000001,418.70000000000005
060070030022,950.82,119.78
060070030023,1017.6,113.42
060070030024,1128.9,334.96000000000004
060070031001,1703.42,1109.8200000000002
060070031002,866.0200000000001,344.5
060070031003,1002.7600000000001,261.82
060070031004,972.0200000000001,553.32
060070032001,740.94,206.70000000000002
060070032002,939.1600000000001,709.14
060070032003,1354.68,575.58
060070033001,576.64,143.1
060070033002,906.3000000000001,269.24
060070033003,822.5600000000001,331.78000000000003
060070034001,556.5,289.38
060070034002,718.6800000000001,259.7
060070035011,722.9200000000001,108.12
060070035012,715.5,217.3
060070035013,771.6800000000001,134.62
060070035014,1253.98,241.68
060070035021,633.88,303.16
060070035022,890.4000000000001,295.74
060070035023,1114.06,451.56
060070035024,632.82,393.26000000000005
060070036001,807.72,75.26
060070036002,1122.54,310.58000000000004
060070036003,1001.7,492.90000000000003
060070037001,689,460.04
060070037002,NA,NA
060070037003,1003.82,462.16
060070037004,968.84,571.34
060090001201,1411.92,161.12
060090001211,825.74,563.9200000000001
060090001212,933.86,290.44
060090001221,1366.3400000000001,210.94
060090001222,NA,NA
060090001223,1184.02,540.6
060090002101,1278.3600000000001,235.32000000000002
060090002102,1204.16,172.78
060090002103,1145.8600000000001,114.48
060090002104,1003.82,515.1600000000001
060090002201,1214.76,77.38000000000001
060090002202,1445.8400000000001,47.7
060090003001,1351.5,939.1600000000001
060090003002,915.84,699.6
060090003003,856.48,226.84
060090003004,913.72,360.40000000000003
060090003005,NA,NA
060090004001,797.12,172.78
060090004002,905.24,84.80000000000001
060090004003,711.26,550.14
060090004004,NA,NA
060090004005,684.76,32.86
060090004006,1026.0800000000002,64.66
060090005011,893.58,190.8
060090005012,1549.72,193.98000000000002
060090005031,990.0400000000001,511.98
060090005032,1088.6200000000001,948.7
060090005033,NA,NA
060090005041,387.96000000000004,485.48
060090005042,NA,NA
060110001001,579.82,409.16
060110001002,485.48,422.94
060110001003,1056.8200000000002,367.82
060110001004,1462.8000000000002,150.52
060110002001,681.58,399.62
060110002002,988.98,255.46
060110002003,1366.3400000000001,232.14000000000001
060110002004,1558.2,307.40000000000003
060110002005,850.12,185.5
060110003001,1437.3600000000001,162.18
060110003002,1071.66,135.68
060110003003,773.8000000000001,82.68
060110003004,1194.6200000000001,160.06
060110004001,983.6800000000001,577.7
060110004002,851.1800000000001,209.88000000000002
060110004003,1076.96,539.5400000000001
060110005001,696.4200000000001,151.58
060110005002,860.72,369.94
060110005003,1457.5,621.1600000000001
060110005004,779.1,34.980000000000004
060133010001,1211.5800000000002,233.20000000000002
060133010002,1855,2002.3400000000001
060133010003,1369.52,1084.38
060133020051,952.94,83.74000000000001
060133020052,1571.98,497.14000000000004
060133020053,884.0400000000001,90.10000000000001
060133020054,1741.5800000000002,602.08
060133020061,NA,NA
060133020062,1702.3600000000001,265
060133020071,1813.66,209.88000000000002
060133020072,1453.26,425.06
060133020081,1133.14,796.0600000000001
060133020082,1493.54,711.26
060133020091,2121.06,NA
060133020092,2009.76,213.06
060133020101,1795.64,117.66000000000001
060133020102,1906.94,428.24
060133020103,2121.06,NA
060133020104,NA,NA
060133031021,1184.02,1196.74
060133031022,1385.42,139.92000000000002
060133031031,1711.9,323.3
060133031032,1023.96,162.18
060133031033,1203.1000000000001,183.38
060133031034,2121.06,NA
060133032011,2121.06,NA
060133032012,1614.38,240.62
060133032013,2121.06,NA
060133032021,2121.06,NA
060133032022,1918.6000000000001,227.9
060133032023,2044.74,491.84000000000003
060133032024,2121.06,NA
060133032031,2121.06,NA
060133032041,1178.72,206.70000000000002
060133032042,1893.16,82.68
060133032043,1891.0400000000002,497.14000000000004
060133032051,2110.46,272.42
060133032052,2121.06,NA
060133040011,2121.06,NA
060133040021,1274.1200000000001,521.52
060133040031,2121.06,NA
060133040032,2121.06,NA
060133040033,2121.06,NA
060133040041,2121.06,NA
060133040042,1756.42,824.6800000000001
060133040051,2121.06,NA
060133040052,2121.06,NA
060133050001,1066.3600000000001,94.34
060133050002,1010.1800000000001,198.22
060133050003,1211.5800000000002,90.10000000000001
060133050004,1208.4,102.82000000000001
060133050005,1179.78,89.04
060133060021,1779.74,594.6600000000001
060133060022,1631.3400000000001,729.2800000000001
060133060031,909.48,91.16000000000001
060133060032,1529.5800000000002,245.92000000000002
060133060033,1105.5800000000002,175.96
060133060041,1264.5800000000002,140.98000000000002
060133060042,1777.6200000000001,191.86
060133071011,1147.98,137.8
